licitacao_id,item_portfolio_id,descricao_portfolio,score,tipo_match
07954480000179202525757_202522295/2025,,AVENTAL DESC. HOSPITALAR 20 G PCT C/10,59.26%,MÉDIO
07954480000179202525757_202522295/2025,,AVENTAL DESC. HOSPITALAR 30G PCT C/10,57.50%,MÉDIO
07954480000179202525757_202522295/2025,,AVENTAL DESC. HOSPITALAR 40G PCT C/10,57.50%,MÉDIO
07954480000179202525757_202522295/2025,,AVENTAL DESC. HOSPITALAR 50G PCT C/10,57.50%,MÉDIO
60448040000122202676_90078/2026,,SULFA+TRIMETOPRIMA SUSP. 100 ML (G),74.51%,ALTO
60448040000122202676_90078/2026,,GLICOSE 50 % CX/200 AMP 10 ML,74.42%,ALTO
60448040000122202676_90078/2026,,GLUC. CALCIO 10 % C/200 AMP. 10ML,73.91%,ALTO
60448040000122202676_90078/2026,,CLONIDINA 150 MCG/ML 1ML C/25 AMP,70.59%,ALTO
60448040000122202676_90078/2026,,DIAZEPAM 10MG C/100 AMP 2ML *(B-1) (G),70.59%,ALTO
424986000001712026438_PE 252/25/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,65.12%,MÉDIO
424986000001712026438_PE 252/25/2026,,FRALDA M GERI REGULAR PLUS PCT C/20 FD 80,51.28%,MÉDIO
079546050001602026145_90039/2026/2026,,ABSORVENTE DEFINITY C/ABAS PCT/08 UND,52.17%,MÉDIO
424986000001712026442_PE 012/26/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
424986000001712026444_PE 013/26/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
0226769800013120262_00003/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.56%,MÉDIO
271420580001262025794_00215/2025,,SULFATO FERROSO 125MG/ML 30ML,68.18%,MÉDIO
271420580001262025794_00215/2025,,SULFATO FERROSO 40MG CX/100 (I),68.18%,MÉDIO
271420580001262025794_00215/2025,,LORATADINA 10MG C/12 CPR,58.82%,MÉDIO
271420580001262025794_00215/2025,,LORATADINA 1MG/ML FR 100ML,55.56%,MÉDIO
271420580001262025794_00215/2025,,AZITROMICINA 500MG C/500 CPRS (S) (I),53.33%,MÉDIO
45780103000150202662_PMJ-2026-15-14/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,56.14%,MÉDIO
2913838500013020263_00006/2026,,"VITAMINA "" A"" +"" D""  POM.45 GR ROSA BABYMED",51.06%,MÉDIO
18392506000159202611_00006/2026,,SUPLEMENTO ALIMENTAR 340 MG CX/510 CPR,75.41%,ALTO
13673314000105202634_90008/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.56%,MÉDIO
138643770001302026161_90140/2026,,"BUPIVACAINA 0,5% S/V CX/25 F/A 20 ML",75.00%,ALTO
138643770001302026161_90140/2026,,"BUPIVACAINA 0,5% PESADA C/50 AMP.4 ML (G)",73.33%,ALTO
138643770001302026161_90140/2026,,LIDOCAINA 2% S/V. CX/25 F/A. 20 ML (G),68.00%,MÉDIO
138643770001302026161_90140/2026,,"BUPIVACAINA 0,5% PESADA EST. C/40 AMP 4ML",65.52%,MÉDIO
138643770001302026161_90140/2026,,LIDOCAINA 2% S/V C/100 AMP.5ML (G),65.22%,MÉDIO
424986000001712026512_PE 019/26/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
424986000001712026513_PE 020/26/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,65.12%,MÉDIO
424986000001712026513_PE 020/26/2026,,SERINGA 60 ML S/AGULHA LOCK,61.54%,MÉDIO
424986000001712026513_PE 020/26/2026,,SERINGA 3 ML C/AGULHA LOCK,55.56%,MÉDIO
424986000001712026513_PE 020/26/2026,,SERINGA 5 ML C/AGULHA LOCK,55.56%,MÉDIO
424986000001712026513_PE 020/26/2026,,SERINGA 20 ML C/AGULHA LOCK,54.05%,MÉDIO
424986000001712026515_PE 021/26/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
424986000001712026518_PE 023/26/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,65.12%,MÉDIO
10282945000105202616_015/2026/2026,,FRASCO P/NUTRICÃO ENTERAL 300ML,68.09%,MÉDIO
10282945000105202616_015/2026/2026,,FRASCO P/NUTRIÇÃO ENTERAL 300ML,68.09%,MÉDIO
10282945000105202616_015/2026/2026,,FRASCO P/NUTRIÇÃO ENTERAL 300 ML,66.67%,MÉDIO
1867761700010120262_00007/2026,,SOL.RINGER C/LACTATO SIST.FEC FR.500 ML,52.83%,MÉDIO
45176005000108202612_287/2025-Edital-I/2026,,LISDEXANFETAMINA 30 MG CAP C/30 (G),77.55%,ALTO
27142058000126202649_00021/2026,,PREDNISOLONA 10 MG/ML 5 ML,68.57%,MÉDIO
27142058000126202649_00021/2026,,PREDNISONA 20 MG CX/20 CPR (G),57.14%,MÉDIO
27142058000126202649_00021/2026,,PREDNISONA 5 MG CX/20 CPR (G),54.05%,MÉDIO
27142058000126202649_00021/2026,,PREDNISOLONA 3MG/ML XPE FR 120ML (G),52.17%,MÉDIO
139370320001602026291_0014/2026/2026,,LEVOMEPROMAZINA 25MG (*C-1) C/200 CPRS,62.50%,MÉDIO
139370320001602026291_0014/2026/2026,,LEVOMEPROMAZINA 4% 20 ML (*C) LEVOZINE,61.22%,MÉDIO
139370320001602026291_0014/2026/2026,,LEVOMEPROMAZINA 100MG (*C-1)G C/200 COMP,58.82%,MÉDIO
139370320001602026291_0014/2026/2026,,CLINDAMICINA 300 MG CX/ 16 CAP (I) (G),53.33%,MÉDIO
139370320001602026291_0014/2026/2026,,CLINDAMICINA 600 MG/4ML CX/100 AMP (G),50.00%,MÉDIO
139370320001602026288_0011/2026/2026,,ACIDO VALPROICO 500 MG CPR (G) C/30,62.50%,MÉDIO
139370320001602026288_0011/2026/2026,,ACIDO VALPROICO 250 MG CX/25 CAPS.*(C-1),57.69%,MÉDIO
139370320001602026288_0011/2026/2026,,ACIDO VALPROICO 250MG/5ML C/50 100ML (G),56.60%,MÉDIO
139370320001602026288_0011/2026/2026,,AMITRIPTILINA 25 MG CX/200 CPR *(C-1),55.32%,MÉDIO
139370320001602026288_0011/2026/2026,,AMOXICILINA 500 MG CX/ 21 CAPS (G),52.38%,MÉDIO
139370320001602026290_0013/2026/2026,,CEFEPIMA 1G C/50 F/A (G),53.33%,MÉDIO
139370320001602026290_0013/2026/2026,,CEFAZOLINA 1GR IM/IV 50 F/A (G),51.28%,MÉDIO
139370320001602026289_0012/2026/2026,,NINTEDANIBE 150MG C/60 CAP,59.46%,MÉDIO
13650403000128202640_PE-017/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
18192252000125202613_00006/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,50.00%,MÉDIO
463745000001942026770_90172/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
138643770001302026164_90144/2026,,ACIDO VALPROICO 500 MG CPR (G) C/30,53.33%,MÉDIO
138643770001302026164_90144/2026,,OMEPRAZOL 20 MG FRASCO C/56 CAP (G),53.33%,MÉDIO
138643770001302026164_90144/2026,,HALOPERIDOL 2MG/ML GOTAS 20 ML *(C-1) (G),50.00%,MÉDIO
60747318000162202687_90120/2026,,ALBENDAZOL 400MG CX/100 CPRS (G),53.33%,MÉDIO
60747318000162202687_90120/2026,,AMINOFILINA 240 MG 10ML C/100 AMP (G),52.63%,MÉDIO
60747318000162202687_90120/2026,,CODEINA 30 MG CX/30 CPRS (C-1) CODEIN,52.17%,MÉDIO
60747318000162202687_90120/2026,,CLONIDINA 150 MCG/ML 1ML C/25 AMP,51.61%,MÉDIO
60747318000162202687_90120/2026,,ADRENALINA 1 MG CX/100 (S) AMP.1 ML,50.55%,MÉDIO
1076986900015920265_00002/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
1788811600010120261_00001/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
4554740300019320266_00005/2026,,CURATIVO DE ESPUMA ABSORV. ESTERIL (I),51.95%,MÉDIO
0039445200010320265390_90004/2026,,FRASCO P/NUTRICÃO ENTERAL 300ML,68.09%,MÉDIO
0039445200010320265390_90004/2026,,FRASCO P/NUTRIÇÃO ENTERAL 300ML,68.09%,MÉDIO
0039445200010320265390_90004/2026,,FRASCO P/NUTRIÇÃO ENTERAL 300 ML,66.67%,MÉDIO
00394700000108202658_90046/2026,,NORTRIPTILINA 25MG CX/30 *(C1) (I) (G),65.22%,MÉDIO
00394700000108202658_90046/2026,,NORTRIPTILINA 50MG CX/30 *(C1) (I) (G),65.22%,MÉDIO
00394700000108202658_90046/2026,,NORTRIPTILINA 75MG CX/30 CAP (C1) (I) (G),60.00%,MÉDIO
00394700000108202658_90046/2026,,NORTRIPTILINA 25MG *(C1) CX/60 CAPS,57.78%,MÉDIO
25141524000123202646_90010/2026,,DOPAMINA 50 MG C/50 AMP 10 ML (G),75.56%,ALTO
25141524000123202646_90010/2026,,DOPAMINA 50 MG CX/10 10 ML DOPACRIS,69.39%,MÉDIO
25141524000123202646_90010/2026,,PREDNISOLONA 10 MG/ML 5 ML,60.61%,MÉDIO
25141524000123202646_90010/2026,,AGUA BI-DESTILADA SIST. FECH 250ML,59.57%,MÉDIO
25141524000123202646_90010/2026,,AGUA BI-DESTILADA SIST. FECH 500ml,59.57%,MÉDIO
0876114000019420263_90008/2026,,CATETER INTRAV. S/ DISP. 20G ROSA,51.22%,MÉDIO
0876114000019420263_90008/2026,,CATETER TIPO OCULOS PEDIATRICO C/INT NASAL,51.06%,MÉDIO
0876114000019420263_90008/2026,,CREME DERMO PROTETOR 60G RESTAURADOR,50.00%,MÉDIO
138643770001302026176_90154/2026,,DOPAMINA 50 MG C/50 AMP 10 ML (G),83.33%,ALTO
138643770001302026176_90154/2026,,DOPAMINA 50 MG CX/10 10 ML DOPACRIS,76.92%,ALTO
138643770001302026176_90154/2026,,DOBUTAMINA 250 MG  CX/10 AMP 20ML (G),64.00%,MÉDIO
138643770001302026176_90154/2026,,PREDNISOLONA 10 MG/ML 5 ML,60.61%,MÉDIO
138643770001302026176_90154/2026,,OMEPRAZOL 20 MG FRASCO C/56 CAP (G),53.33%,MÉDIO
24082016000159202653_90022/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,53.66%,MÉDIO
463778000001272026314_90023/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
607473180001622026103_90055/2026,,HIDROCLOROTIAZIDA 25MG C/500 CPR (G),76.47%,ALTO
607473180001622026103_90055/2026,,"BISOPROLOL+HIDROCLOROTIAZIDA 5+12,5MG C/30",66.67%,MÉDIO
607473180001622026103_90055/2026,,HIDRALAZINA 50 MG CPR C/20,63.33%,MÉDIO
607473180001622026103_90055/2026,,DEXCLORFENIRAMINA 2 MG COMP C/500 COMP,59.70%,MÉDIO
607473180001622026103_90055/2026,,HIDROCORTISONA 500 MG S/D (G) C/50 F/A,57.14%,MÉDIO
607473180001622026101_90121/2026,,ONDANSETRONA 8MG  CX/100 AMP (G) 4ML,74.42%,ALTO
607473180001622026101_90121/2026,,ONDANSETRONA 8 MG C/30 CPR,71.70%,ALTO
607473180001622026101_90121/2026,,ONDANSETRONA 4MG CX/100 AMP 2ML (G),61.54%,MÉDIO
607473180001622026101_90121/2026,,ONDANSETRONA 4MG CX/30 SUB-L VONAU FLASH,61.54%,MÉDIO
607473180001622026101_90121/2026,,SIMETICONA/DIMETICONA 40MG C/500 CPR,57.14%,MÉDIO
138643770001302026177_90156/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,71.11%,ALTO
138643770001302026177_90156/2026,,METFORMINA 850 MG C/500 CPR (G),61.90%,MÉDIO
138643770001302026177_90156/2026,,METFORMINA 500MG C/30 CPR (G),54.05%,MÉDIO
138643770001302026177_90156/2026,,DIAZEPAM 10 MG CX/1000 CPR *(B-1),50.00%,MÉDIO
138643770001302026177_90156/2026,,METFORMINA 500MG CX/200  CPRS (G),50.00%,MÉDIO
1794762300017920263_00005/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
1860202900010920266_00004/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
424986000001712026573_PE 027/26/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.56%,MÉDIO
424986000001712026565_PE 024/26/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,65.12%,MÉDIO
424986000001712026565_PE 024/26/2026,,"ACIDO FOLICO 0,2MG/ML 30ML",55.56%,MÉDIO
424986000001712026565_PE 024/26/2026,,ISOFLURANO 100 ML *(C-1),55.17%,MÉDIO
424986000001712026565_PE 024/26/2026,,ADRENALINA 1 MG CX/100 (S) AMP.1 ML,52.38%,MÉDIO
424986000001712026565_PE 024/26/2026,,SUGAMADEX 100 MG/ML 2ML F/A C/10,51.16%,MÉDIO
424986000001712026566_PE 025/26/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,65.12%,MÉDIO
424986000001712026567_PE 029/26/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,65.12%,MÉDIO
424986000001712026567_PE 029/26/2026,,PREDNISOLONA 10 MG/ML 5 ML,51.61%,MÉDIO
424986000001712026567_PE 029/26/2026,,"ALFAST 0,544 MG/ML 5ML (A-1) CX/10 AMP",50.00%,MÉDIO
424986000001712026574_PE 031/26/2026,,RIVAROXABANA 10MG CX/30 CPR,61.54%,MÉDIO
424986000001712026574_PE 031/26/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
46172888000140202640_00004/2026,,CURATIVO DE ESPUMA ABSORV. ESTERIL (I),54.29%,MÉDIO
46172888000140202640_00004/2026,,ABSORVENTE HOSPITALAR PCT/20 FD 160,51.43%,MÉDIO
46172888000140202640_00004/2026,,AVENTAL DESC. HOSPITALAR 30G PCT C/10,50.70%,MÉDIO
46172888000140202640_00004/2026,,AVENTAL DESC. HOSPITALAR 40G PCT C/10,50.70%,MÉDIO
46172888000140202640_00004/2026,,AVENTAL DESC. HOSPITALAR 50G PCT C/10,50.70%,MÉDIO
03930106000182202645_PE 076/2026,,CURATIVO DE ESPUMA ABSORV. ESTERIL (I),52.78%,MÉDIO
03930106000182202648_PE 075/2026,,CURATIVO DE ESPUMA ABSORV. ESTERIL (I),52.78%,MÉDIO
139370320001602026325_0016/2026/2026,,NITROGLICERINA 50 MG 10ML C/10 TRIDIL,54.90%,MÉDIO
139370320001602026325_0016/2026/2026,,NITROGLICERINA 25 MG 5ML TRIDI C/10 AMP.,52.83%,MÉDIO
138643770001302026185_90158/2026,,RIVAROXABANA 10MG CX/30 CPR,61.54%,MÉDIO
138643770001302026185_90158/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
003944290001002026229_90002/2026,,CLOR.DE POTASSIO 6% ORAL 100ML C/50,55.32%,MÉDIO
003944290001002026229_90002/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
003944290001002026229_90002/2026,,CLOR.DE POTASSIO 10%  10ML CX 200,52.38%,MÉDIO
003944290001002026229_90002/2026,,"CLOR.DE POTASSIO 19,1%  10ML CX 200",50.00%,MÉDIO
08109444000171202642_90021/2026,,AVENTAL DESC. HOSPITALAR 30G PCT C/10,55.26%,MÉDIO
08109444000171202642_90021/2026,,AVENTAL DESC. HOSPITALAR 40G PCT C/10,55.26%,MÉDIO
08109444000171202642_90021/2026,,AVENTAL DESC. HOSPITALAR 50G PCT C/10,55.26%,MÉDIO
08109444000171202642_90021/2026,,AVENTAL DESC. HOSPITALAR 20 G PCT C/10,54.55%,MÉDIO
08109444000171202642_90021/2026,,CURATIVO DE ESPUMA ABSORV. ESTERIL (I),53.33%,MÉDIO
463745000001942026891_90178/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,50.00%,MÉDIO
005099680001482026371_90002/2026,,"COMPLEXO ""B"" C/500 DRG",57.14%,MÉDIO
607473180001622026113_90045/2026,,"SERINGA 0,5 ML C/AGULHA 8,0 X 0,30 P/INSULINA",70.00%,ALTO
607473180001622026113_90045/2026,,SERINGA 10 ML C/AGULHA 25 X 7 SLIP,57.53%,MÉDIO
607473180001622026113_90045/2026,,SERINGA 3 ML C/AGULHA LOCK,55.56%,MÉDIO
607473180001622026113_90045/2026,,SERINGA 5 ML C/AGULHA LOCK,55.56%,MÉDIO
607473180001622026113_90045/2026,,SERINGA 20 ML C/AGULHA LOCK,54.55%,MÉDIO
0876114000019420264_19000-008/2026,,CATETER INTRAV. S/ DISP. 20G ROSA,51.22%,MÉDIO
0876114000019420264_19000-008/2026,,CATETER TIPO OCULOS PEDIATRICO C/INT NASAL,51.06%,MÉDIO
0876114000019420264_19000-008/2026,,CREME DERMO PROTETOR 60G RESTAURADOR,50.00%,MÉDIO
4449631300015820262_00011/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.56%,MÉDIO
2708060500191520266_002/2026/2026,,EQUIPO MACRO GOTAS SLIP COMPLETO,52.46%,MÉDIO
18409227000150202616_00003/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
6012307200015820269_15/2026/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,51.52%,MÉDIO
18296632000100202646_00031/2026,,FRASCO P/NUTRICÃO ENTERAL 300ML,68.09%,MÉDIO
18296632000100202646_00031/2026,,FRASCO P/NUTRIÇÃO ENTERAL 300ML,68.09%,MÉDIO
18296632000100202646_00031/2026,,FRASCO P/NUTRIÇÃO ENTERAL 300 ML,66.67%,MÉDIO
46189718000179202627_00002/2026,,CREME DERMO PROTETOR 60G RESTAURADOR,52.31%,MÉDIO
138643770001302026200_90167/2026,,LEVOTIROXINA 150MG C/50,68.57%,MÉDIO
138643770001302026200_90167/2026,,LEVOTIROXINA 25MCG C/30 (I) (G),61.54%,MÉDIO
138643770001302026200_90167/2026,,LEVOTIROXINA 50MCG C/30 (I) (G),61.54%,MÉDIO
138643770001302026200_90167/2026,,LEVOTIROXINA 100MCG C/30 (I) (G),60.00%,MÉDIO
138643770001302026200_90167/2026,,LEVOTIROXINA 25MCG C/50 CPR (I),58.54%,MÉDIO
2118707500010120261_00001/2026,,ABSORVENTE HOSPITALAR PCT/20 FD 160,51.43%,MÉDIO
2118707500010120261_00001/2026,,AVENTAL DESC. HOSPITALAR 30G PCT C/10,50.70%,MÉDIO
2118707500010120261_00001/2026,,AVENTAL DESC. HOSPITALAR 40G PCT C/10,50.70%,MÉDIO
2118707500010120261_00001/2026,,AVENTAL DESC. HOSPITALAR 50G PCT C/10,50.70%,MÉDIO
2118707500010120261_00001/2026,,AVENTAL DESC. HOSPITALAR 20 G PCT C/10,50.00%,MÉDIO
47018676000176202646_90023/2026,,ALBENDAZOL 400MG CX/100 CPRS (G),50.00%,MÉDIO
47018676000176202645_90022/2026,,ACIDO FOLINICO 15MG CX/500 CPR,63.64%,MÉDIO
0795448000017920262008_90064/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
1860208600019820266_000003/2026,,FRASCO P/NUTRICÃO ENTERAL 300ML,68.09%,MÉDIO
1860208600019820266_000003/2026,,FRASCO P/NUTRIÇÃO ENTERAL 300ML,68.09%,MÉDIO
1860208600019820266_000003/2026,,FRASCO P/NUTRIÇÃO ENTERAL 300 ML,66.67%,MÉDIO
07954480000179202525826_202532811/2025,,CREME DERMO PROTETOR 60G RESTAURADOR,55.38%,MÉDIO
07954480000179202525826_202532811/2025,,ALCOOL 70% MEDICAMENTO 1000 ML,55.17%,MÉDIO
07954480000179202525834_202527905/2025,,AVENTAL DESC. HOSPITALAR EST. 50G PCT C/1,60.24%,MÉDIO
07954480000179202525834_202527905/2025,,AVENTAL DESC. HOSPITALAR 20 G PCT C/10,59.26%,MÉDIO
07954480000179202525834_202527905/2025,,AVENTAL DESC. HOSPITALAR 30G PCT C/10,57.50%,MÉDIO
07954480000179202525834_202527905/2025,,AVENTAL DESC. HOSPITALAR 40G PCT C/10,57.50%,MÉDIO
07954480000179202525834_202527905/2025,,AVENTAL DESC. HOSPITALAR 50G PCT C/10,57.50%,MÉDIO
07954480000179202525829_202521040/2025,,CREME DERMO PROTETOR 60G RESTAURADOR,53.73%,MÉDIO
07954480000179202525825_202526803/2025,,CREME DERMO PROTETOR 60G RESTAURADOR,55.38%,MÉDIO
07954480000179202525825_202526803/2025,,ALCOOL 70% MEDICAMENTO 1000 ML,55.17%,MÉDIO
07954480000179202525833_202507947/2025,,AVENTAL DESC. HOSPITALAR EST. 50G PCT C/1,60.24%,MÉDIO
07954480000179202525833_202507947/2025,,AVENTAL DESC. HOSPITALAR 20 G PCT C/10,59.26%,MÉDIO
07954480000179202525833_202507947/2025,,AVENTAL DESC. HOSPITALAR 30G PCT C/10,57.50%,MÉDIO
07954480000179202525833_202507947/2025,,AVENTAL DESC. HOSPITALAR 40G PCT C/10,57.50%,MÉDIO
07954480000179202525833_202507947/2025,,AVENTAL DESC. HOSPITALAR 50G PCT C/10,57.50%,MÉDIO
07954480000179202525830_202528001/2025,,AVENTAL DESC. HOSPITALAR EST. 50G PCT C/1,60.24%,MÉDIO
07954480000179202525830_202528001/2025,,AVENTAL DESC. HOSPITALAR 20 G PCT C/10,59.26%,MÉDIO
07954480000179202525830_202528001/2025,,AVENTAL DESC. HOSPITALAR 30G PCT C/10,57.50%,MÉDIO
07954480000179202525830_202528001/2025,,AVENTAL DESC. HOSPITALAR 40G PCT C/10,57.50%,MÉDIO
07954480000179202525830_202528001/2025,,AVENTAL DESC. HOSPITALAR 50G PCT C/10,57.50%,MÉDIO
07954480000179202525831_202523141/2025,,AVENTAL DESC. HOSPITALAR EST. 50G PCT C/1,60.24%,MÉDIO
07954480000179202525831_202523141/2025,,AVENTAL DESC. HOSPITALAR 20 G PCT C/10,59.26%,MÉDIO
07954480000179202525831_202523141/2025,,AVENTAL DESC. HOSPITALAR 30G PCT C/10,57.50%,MÉDIO
07954480000179202525831_202523141/2025,,AVENTAL DESC. HOSPITALAR 40G PCT C/10,57.50%,MÉDIO
07954480000179202525831_202523141/2025,,AVENTAL DESC. HOSPITALAR 50G PCT C/10,57.50%,MÉDIO
07954480000179202525839_202514405/2025,,CREME DERMO PROTETOR 60G RESTAURADOR,53.73%,MÉDIO
07954480000179202525856_202529291/2025,,AVENTAL DESC. HOSPITALAR EST. 50G PCT C/1,60.24%,MÉDIO
07954480000179202525856_202529291/2025,,AVENTAL DESC. HOSPITALAR 20 G PCT C/10,59.26%,MÉDIO
07954480000179202525856_202529291/2025,,AVENTAL DESC. HOSPITALAR 30G PCT C/10,57.50%,MÉDIO
07954480000179202525856_202529291/2025,,AVENTAL DESC. HOSPITALAR 40G PCT C/10,57.50%,MÉDIO
07954480000179202525856_202529291/2025,,AVENTAL DESC. HOSPITALAR 50G PCT C/10,57.50%,MÉDIO
07954480000179202525849_202529522/2025,,CREME DERMO PROTETOR 60G RESTAURADOR,55.38%,MÉDIO
07954480000179202525849_202529522/2025,,ALCOOL 70% MEDICAMENTO 1000 ML,55.17%,MÉDIO
07954480000179202525853_202522393/2025,,AVENTAL DESC. HOSPITALAR EST. 50G PCT C/1,60.24%,MÉDIO
07954480000179202525853_202522393/2025,,AVENTAL DESC. HOSPITALAR 20 G PCT C/10,59.26%,MÉDIO
07954480000179202525853_202522393/2025,,AVENTAL DESC. HOSPITALAR 30G PCT C/10,57.50%,MÉDIO
07954480000179202525853_202522393/2025,,AVENTAL DESC. HOSPITALAR 40G PCT C/10,57.50%,MÉDIO
07954480000179202525853_202522393/2025,,AVENTAL DESC. HOSPITALAR 50G PCT C/10,57.50%,MÉDIO
07954480000179202525858_202524393/2025,,AVENTAL DESC. HOSPITALAR EST. 50G PCT C/1,59.52%,MÉDIO
07954480000179202525858_202524393/2025,,AVENTAL DESC. HOSPITALAR 20 G PCT C/10,58.54%,MÉDIO
07954480000179202525858_202524393/2025,,AVENTAL DESC. HOSPITALAR 30G PCT C/10,56.79%,MÉDIO
07954480000179202525858_202524393/2025,,AVENTAL DESC. HOSPITALAR 40G PCT C/10,56.79%,MÉDIO
07954480000179202525858_202524393/2025,,AVENTAL DESC. HOSPITALAR 50G PCT C/10,56.79%,MÉDIO
07954480000179202525857_202510996/2025,,AVENTAL DESC. HOSPITALAR EST. 50G PCT C/1,59.52%,MÉDIO
07954480000179202525857_202510996/2025,,AVENTAL DESC. HOSPITALAR 20 G PCT C/10,58.54%,MÉDIO
07954480000179202525857_202510996/2025,,AVENTAL DESC. HOSPITALAR 30G PCT C/10,56.79%,MÉDIO
07954480000179202525857_202510996/2025,,AVENTAL DESC. HOSPITALAR 40G PCT C/10,56.79%,MÉDIO
07954480000179202525857_202510996/2025,,AVENTAL DESC. HOSPITALAR 50G PCT C/10,56.79%,MÉDIO
07954480000179202525863_202531376/2025,,CREME DERMO PROTETOR 60G RESTAURADOR,55.38%,MÉDIO
07954480000179202525863_202531376/2025,,ALCOOL 70% MEDICAMENTO 1000 ML,55.17%,MÉDIO
07954480000179202525862_202529179/2025,,CREME DERMO PROTETOR 60G RESTAURADOR,54.55%,MÉDIO
07954480000179202525868_202532869/2025,,AVENTAL DESC. HOSPITALAR EST. 50G PCT C/1,59.52%,MÉDIO
07954480000179202525868_202532869/2025,,AVENTAL DESC. HOSPITALAR 20 G PCT C/10,58.54%,MÉDIO
07954480000179202525868_202532869/2025,,AVENTAL DESC. HOSPITALAR 30G PCT C/10,56.79%,MÉDIO
07954480000179202525868_202532869/2025,,AVENTAL DESC. HOSPITALAR 40G PCT C/10,56.79%,MÉDIO
07954480000179202525868_202532869/2025,,AVENTAL DESC. HOSPITALAR 50G PCT C/10,56.79%,MÉDIO
07954480000179202525872_202523728/2025,,AVENTAL DESC. HOSPITALAR 30G PCT C/10,58.06%,MÉDIO
07954480000179202525872_202523728/2025,,AVENTAL DESC. HOSPITALAR 40G PCT C/10,58.06%,MÉDIO
07954480000179202525872_202523728/2025,,AVENTAL DESC. HOSPITALAR 50G PCT C/10,58.06%,MÉDIO
07954480000179202525872_202523728/2025,,AVENTAL DESC. HOSPITALAR 20 G PCT C/10,57.14%,MÉDIO
07954480000179202525872_202523728/2025,,ABSORVENTE HOSPITALAR PCT/20 FD 160,55.74%,MÉDIO
07954480000179202525874_202533448/2025,,AVENTAL DESC. HOSPITALAR EST. 50G PCT C/1,60.24%,MÉDIO
07954480000179202525874_202533448/2025,,AVENTAL DESC. HOSPITALAR 20 G PCT C/10,59.26%,MÉDIO
07954480000179202525874_202533448/2025,,AVENTAL DESC. HOSPITALAR 30G PCT C/10,57.50%,MÉDIO
07954480000179202525874_202533448/2025,,AVENTAL DESC. HOSPITALAR 40G PCT C/10,57.50%,MÉDIO
07954480000179202525874_202533448/2025,,AVENTAL DESC. HOSPITALAR 50G PCT C/10,57.50%,MÉDIO
07954480000179202525875_202500376/2025,,AVENTAL DESC. HOSPITALAR EST. 50G PCT C/1,60.24%,MÉDIO
07954480000179202525875_202500376/2025,,AVENTAL DESC. HOSPITALAR 20 G PCT C/10,59.26%,MÉDIO
07954480000179202525875_202500376/2025,,AVENTAL DESC. HOSPITALAR 30G PCT C/10,57.50%,MÉDIO
07954480000179202525875_202500376/2025,,AVENTAL DESC. HOSPITALAR 40G PCT C/10,57.50%,MÉDIO
07954480000179202525875_202500376/2025,,AVENTAL DESC. HOSPITALAR 50G PCT C/10,57.50%,MÉDIO
452761280001102026356_078-2/2025/2026,,ALCOOL 70% MEDICAMENTO 1000 ML,55.00%,MÉDIO
07954480000179202525878_202524277/2025,,AVENTAL DESC. HOSPITALAR EST. 50G PCT C/1,59.52%,MÉDIO
07954480000179202525878_202524277/2025,,AVENTAL DESC. HOSPITALAR 20 G PCT C/10,58.54%,MÉDIO
